63 	 358.571429 	 90.000000 	 0.000000 	 -0.499845 	 0.012465 	 0.000000
64 	 360.000000 	 90.000000 	 0.000000 	 -0.500000 	 0.000000 	 0.000000
65 	 1.428571 	 90.000000 	 0.000000 	 -0.499845 	 -0.012465 	 0.000000
66 	 2.857143 	 90.000000 	 0.000000 	 -0.499378 	 -0.024923 	 0.000000
67 	 4.285714 	 90.000000 	 0.000000 	 -0.498602 	 -0.037365 	 0.000000
68 	 5.714286 	 90.000000 	 0.000000 	 -0.497515 	 -0.049784 	 0.000000
69 	 7.142857 	 90.000000 	 0.000000 	 -0.496120 	 -0.062172 	 0.000000
70 	 8.571429 	 90.000000 	 0.000000 	 -0.494415 	 -0.074521 	 0.000000
71 	 10.000000 	 90.000000 	 0.000000 	 -0.492404 	 -0.086824 	 0.000000
72 	 11.428571 	 90.000000 	 0.000000 	 -0.490086 	 -0.099073 	 0.000000
73 	 12.857143 	 90.000000 	 0.000000 	 -0.487464 	 -0.111260 	 0.000000
74 	 14.285714 	 90.000000 	 0.000000 	 -0.484539 	 -0.123379 	 0.000000
75 	 15.714286 	 90.000000 	 0.000000 	 -0.481312 	 -0.135420 	 0.000000
76 	 17.142857 	 90.000000 	 0.000000 	 -0.477786 	 -0.147378 	 0.000000
77 	 18.571429 	 90.000000 	 0.000000 	 -0.473964 	 -0.159243 	 0.000000
78 	 20.000000 	 90.000000 	 0.000000 	 -0.469846 	 -0.171010 	 0.000000
79 	 21.428571 	 90.000000 	 0.000000 	 -0.465437 	 -0.182671 	 0.000000
80 	 22.857143 	 90.000000 	 0.000000 	 -0.460738 	 -0.194217 	 0.000000
81 	 24.285714 	 90.000000 	 0.000000 	 -0.455753 	 -0.205644 	 0.000000
82 	 25.714286 	 90.000000 	 0.000000 	 -0.450484 	 -0.216942 	 0.000000
83 	 27.142857 	 90.000000 	 0.000000 	 -0.444936 	 -0.228105 	 0.000000
84 	 28.571429 	 90.000000 	 0.000000 	 -0.439111 	 -0.239127 	 0.000000
85 	 30.000000 	 90.000000 	 0.000000 	 -0.433013 	 -0.250000 	 0.000000
86 	 31.428571 	 90.000000 	 0.000000 	 -0.426645 	 -0.260718 	 0.000000
87 	 32.857143 	 90.000000 	 0.000000 	 -0.420013 	 -0.271273 	 0.000000
88 	 34.285714 	 90.000000 	 0.000000 	 -0.413119 	 -0.281660 	 0.000000
89 	 35.714286 	 90.000000 	 0.000000 	 -0.405969 	 -0.291872 	 0.000000
90 	 37.142857 	 90.000000 	 0.000000 	 -0.398566 	 -0.301902 	 0.000000
91 	 38.571429 	 90.000000 	 0.000000 	 -0.390916 	 -0.311745 	 0.000000
92 	 40.000000 	 90.000000 	 0.000000 	 -0.383022 	 -0.321394 	 0.000000
93 	 41.428571 	 90.000000 	 0.000000 	 -0.374891 	 -0.330843 	 0.000000
94 	 42.857143 	 90.000000 	 0.000000 	 -0.366526 	 -0.340086 	 0.000000
95 	 44.285714 	 90.000000 	 0.000000 	 -0.357933 	 -0.349118 	 0.000000
96 	 45.714286 	 90.000000 	 0.000000 	 -0.349118 	 -0.357933 	 0.000000
97 	 47.142857 	 90.000000 	 0.000000 	 -0.340086 	 -0.366526 	 0.000000
98 	 48.571429 	 90.000000 	 0.000000 	 -0.330843 	 -0.374891 	 0.000000
99 	 50.000000 	 90.000000 	 0.000000 	 -0.321394 	 -0.383022 	 0.000000
100 	 51.428571 	 90.000000 	 0.000000 	 -0.311745 	 -0.390916 	 0.000000
101 	 52.857143 	 90.000000 	 0.000000 	 -0.301902 	 -0.398566 	 0.000000
102 	 54.285714 	 90.000000 	 0.000000 	 -0.291872 	 -0.405969 	 0.000000
103 	 55.714286 	 90.000000 	 0.000000 	 -0.281660 	 -0.413119 	 0.000000
104 	 57.142857 	 90.000000 	 0.000000 	 -0.271273 	 -0.420013 	 0.000000
105 	 58.571429 	 90.000000 	 0.000000 	 -0.260718 	 -0.426645 	 0.000000
106 	 60.000000 	 90.000000 	 0.000000 	 -0.250000 	 -0.433013 	 0.000000
107 	 61.428571 	 90.000000 	 0.000000 	 -0.239127 	 -0.439111 	 0.000000
108 	 62.857143 	 90.000000 	 0.000000 	 -0.228105 	 -0.444936 	 0.000000
109 	 64.285714 	 90.000000 	 0.000000 	 -0.216942 	 -0.450484 	 0.000000
110 	 65.714286 	 90.000000 	 0.000000 	 -0.205644 	 -0.455753 	 0.000000
111 	 67.142857 	 90.000000 	 0.000000 	 -0.194217 	 -0.460738 	 0.000000
112 	 68.571429 	 90.000000 	 0.000000 	 -0.182671 	 -0.465437 	 0.000000
113 	 70.000000 	 90.000000 	 0.000000 	 -0.171010 	 -0.469846 	 0.000000
114 	 71.428571 	 90.000000 	 0.000000 	 -0.159243 	 -0.473964 	 0.000000
115 	 72.857143 	 90.000000 	 0.000000 	 -0.147378 	 -0.477786 	 0.000000
116 	 74.285714 	 90.000000 	 0.000000 	 -0.135420 	 -0.481312 	 0.000000
117 	 75.714286 	 90.000000 	 0.000000 	 -0.123379 	 -0.484539 	 0.000000
118 	 77.142857 	 90.000000 	 0.000000 	 -0.111260 	 -0.487464 	 0.000000
119 	 78.571429 	 90.000000 	 0.000000 	 -0.099073 	 -0.490086 	 0.000000
120 	 80.000000 	 90.000000 	 0.000000 	 -0.086824 	 -0.492404 	 0.000000
121 	 81.428571 	 90.000000 	 0.000000 	 -0.074521 	 -0.494415 	 0.000000
122 	 82.857143 	 90.000000 	 0.000000 	 -0.062172 	 -0.496120 	 0.000000
123 	 84.285714 	 90.000000 	 0.000000 	 -0.049784 	 -0.497515 	 0.000000
124 	 85.714286 	 90.000000 	 0.000000 	 -0.037365 	 -0.498602 	 0.000000
125 	 87.142857 	 90.000000 	 0.000000 	 -0.024923 	 -0.499378 	 0.000000
126 	 88.571429 	 90.000000 	 0.000000 	 -0.012465 	 -0.499845 	 0.000000
